n_scheda,titolo,autore,data_pub,luogo_pub,editore,collezion,ext_source,ext_match_score,ext_title,ext_author,ext_year,ext_url,ext_identifiers,cod_isbn,cod_sez,collabor,data_crea,edizione,ext_language,ext_notes,ext_physical_desc,ext_place,ext_publisher,formato,illustr,n_s_sez,noName,note_sp,pagine,segnatura,soggetto,volume
41728,,"COSTE, PIETRO, C.M.",1934,ROMA,UN. TIP. PIACENTINA,BIOGRAFIE,Open Library,0.361,"La Curia Romana nella Cost. Ap. ""Pastor Bonus""",Piero Antonio Bonnet,1990,https://openlibrary.org/works/OL19037631W,{},,SE,"TITO CASINI, TRAD.",2003-02-04 00:00:00,I,ita,,,,,25,,30,920 C108,,672,SR,,2025-03-02 00:00:00
41729,,"COSTE, PIETRO, C.M.",1934,ROMA,UN. TIP. PIACENTINA,BIOGRAFIE,Open Library,0.361,"La Curia Romana nella Cost. Ap. ""Pastor Bonus""",Piero Antonio Bonnet,1990,https://openlibrary.org/works/OL19037631W,{},,SE,"TITO CASINI, TRAD.",2003-02-04 00:00:00,I,ita,,,,,25,,30,920 C109,,535,SR,,2025-03-03 00:00:00
41730,LA MADRE FRANCESCA SAVERIO CABRINI FOND. DELLE MISSIONARIE DEL SACRO CUORE DI GESU',,1928,TORINO,SEI,BIOGRAFIE,NOT_FOUND,0.000,,,,,{},,SE,,2003-02-04 00:00:00,I,,,,,,20,"ILL, TAVOLE E FOTO",30,920 A74,,386,SR,,2025-01-01 00:00:00
41731,,LUCA DI S.GIUSEPPE,1889,TREVI,TIP. NAZZARENA,BIOGRAFIE,Open Library,0.442,Vita di S. Luca vescovo di Isola Capo Rizzuto,Giuseppe Schirò,1954,https://openlibrary.org/works/OL10768587W,{},,SE,,2003-02-04 00:00:00,I,ita,,,,,17,"ILL, TAVOLE E FOTO",30,920 L65,,432,SR,,2025-01-01 00:00:00
41732,LA BEATA GIOVANNA BONHOMO MONACA BENEDETTINA (1606-1670),"DORE, PEPPINA",1937,BRESCIA,MORCELLIANA,BIOGRAFIE,NOT_FOUND,0.000,,,,,{},,SE,,2003-02-05 00:00:00,I,,,,,,19,ILL. F.T.,30,920 D22,,418,SR,,2025-01-01 00:00:00
41733,SANTA MARIA MICHELINA DEL SS. SACRAMENTO FOND. DELLE ANCELLE DEL SS. SACRAMENTO E DELLA CARITA',"ANGELO ROMANO DI S. TERESA, TRINITARIO",1934,ROMA,TIP. AGOSTINIANA,BIOGRAFIE,NOT_FOUND,0.000,,,,,{},,SE,,2003-02-05 00:00:00,I,,,,,,20,ILL. F.T.,30,920 A75,,368,SR,,2025-01-01 00:00:00
41734,,,1924,TORINO,MARIETTI,BIOGRAFIE,NOT_FOUND,0.000,,,,,{},,SE,,2003-02-05 00:00:00,IV,,,,,,20,"ILL. FOTO, TAVOLE",30,920 A76,,386,SR,,2025-01-01 00:00:00
41735,UN VERO ANGELO DI CARITA' SUOR GIUSEPPINA NICOLI (1863-1925),"BECHIS, BARTOLOMEO MARIA, P.D.M.",1926,CASALE MONFERRATO,TIP. G. LAVAGNO,BIOGRAFIE,NOT_FOUND,0.000,,,,,{},,SE,,2003-02-05 00:00:00,I,,,,,,22,"ILL. FOTO, TAVOLE",30,920 B106,,470,SR,,2025-01-01 00:00:00
41736,MEDITAZIONI SALESIANE RICAVATE DALLE OPERE DEL DOTTORE S. FRANCESCO DI SALES E DISTRIBUITE PER OGNI GIORNO DELL'ANNO. V. I: DAL PRIMO GE NNAIO AL 30 GIUGNO,"ORLANDI, ADEODATO",1896,TORINO,LIBR. SALESIANA,,NOT_FOUND,0.000,,,,,{},,SP,,2003-02-05 00:00:00,,,,,,,18,,12,"12/145,I (I-II)","OP. UTILE AI PREDICATORI, CONFESSORI E DIRETTORI D",498,SP,,2025-02-01 00:00:00
41737,MEDITAZIONI SALESIANE RICAVATE DALLE OPERE DEL DOTTORE S. FRANCESCO DI SALES E DISTRIBUITE PER OGNI GIORNO DELL'ANNO. V. II: DAL PRIMO L UGLIO AL 31 DICEMBRE,"ORLANDI, ADEODATO",1896,TORINO,LIBR. SALESIANA,,NOT_FOUND,0.000,,,,,{},,SP,,2003-02-05 00:00:00,,,,,,,18,ANT.,12,"12/145,II","OP. UTILE AI PREDICATORI, CONFESSORI E DIRETTORI D",548,SP,,2025-02-02 00:00:00
41738,SPIEGAZIONI DEL VANGELO AL POPOLO. V. I: DALLA PRIMA DOMENICA D'AVVE NTO A PASQUA DI RISURREZIONE,"FRASSINETTI, GIUSEPPE",1923,ALBA (CN),SCUOLA TIP. EDITRICE,,Open Library,0.440,The New Parish Priest's Practical Manual,"Frassinetti, Giuseppe, 1804-1868",1883,https://openlibrary.org/works/OL17304854W,{},,CP,,2003-02-05 00:00:00,II,eng,,,,,21.5,,14,"14/18,I (I-II)",,"VII,460",CP,,2025-02-01 00:00:00
41739,SPIEGAZIONI DEL VANGELO AL POPOLO. V. II: DALLA PRIMA DOMENICA IN AL BIS A ULTIMA DOPO PENTECOSTE,"FRASSINETTI, GIUSEPPE",1923,ALBA (CN),SCUOLA TIP. EDITRICE,,Open Library,0.428,The New Parish Priest's Practical Manual,"Frassinetti, Giuseppe, 1804-1868",1883,https://openlibrary.org/works/OL17304854W,{},,CP,,2003-02-05 00:00:00,II,eng,,,,,21.5,,14,"14/18,II",,"4 F.P.,543",CP,,2025-02-02 00:00:00
41740,,"RODRIGUEZ, ALFONSO, S.I.",1893,TORINO,TIP. PONTIFICIA P. MARIETTI,,Open Library,0.356,Obra completa I,Alfonso Rodríguez Castelao,1990,https://openlibrary.org/works/OL34800918W,{},,SP,,2003-02-05 00:00:00,,,,,,,14,,4,"4/59,I (I-VI)",,"XVI,710",SP,,2025-06-01 00:00:00
41741,,"RODRIGUEZ, ALFONSO, S.I.",1893,TORINO,TIP. PONTIFICIA P. MARIETTI,,Open Library,0.356,Obra completa I,Alfonso Rodríguez Castelao,1990,https://openlibrary.org/works/OL34800918W,{},,SP,,2003-02-05 00:00:00,,,,,,,14,,4,"4/59,II",,"4 F.P.,464",SP,,2025-06-02 00:00:00
41742,,"RODRIGUEZ, ALFONSO, S.I.",1894,TORINO,TIP. PONTIFICIA P. MARIETTI,,Open Library,0.356,Obra completa I,Alfonso Rodríguez Castelao,1990,https://openlibrary.org/works/OL34800918W,{},,SP,,2003-02-05 00:00:00,,,,,,,14,,4,"4/59,III",,"VII,628",SP,,2025-06-03 00:00:00
41743,,"RODRIGUEZ, ALFONSO, S.I.",1894,TORINO,TIP. PONTIFICIA P. MARIETTI,,Open Library,0.356,Obra completa I,Alfonso Rodríguez Castelao,1990,https://openlibrary.org/works/OL34800918W,{},,SP,,2003-02-05 00:00:00,,,,,,,14,,4,"4/59,IV",,"4 F.P.,504",SP,,2025-06-04 00:00:00
41744,,"RODRIGUEZ, ALFONSO, S.I.",1895,TORINO,TIP. PONTIFICIA P. MARIETTI,,Open Library,0.356,Obra completa I,Alfonso Rodríguez Castelao,1990,https://openlibrary.org/works/OL34800918W,{},,SP,,2003-02-05 00:00:00,,,,,,,14,,4,"4/59,V",,"VII,477",SP,,2025-06-05 00:00:00
41745,,"RODRIGUEZ, ALFONSO, S.I.",1895,TORINO,TIP. PONTIFICIA P. MARIETTI,,Open Library,0.356,Obra completa I,Alfonso Rodríguez Castelao,1990,https://openlibrary.org/works/OL34800918W,{},,SP,,2003-02-05 00:00:00,,,,,,,14,,4,"4/59,VI",,"4 F.P.,440",SP,,2025-06-06 00:00:00
41746,,"SEGNERI, PAOLO, S.I.",1894-1895,TORINO,TIP. E LIBR. SALESIANA,,Open Library,0.427,La manna dell'anima,Paolo Segneri,1753,https://openlibrary.org/works/OL5332250W,{},,SP,,2003-02-05 00:00:00,II,ita,,,,,13.5,,5,"5/20,1-2",DUE VOLL. IN UNO,///,SP,,2025-01-01 00:00:00
41747,,"SEGNERI, PAOLO, S.I.",1885,TORINO,TIP. E LIBR. SALESIANA,,Open Library,0.427,La manna dell'anima,Paolo Segneri,1753,https://openlibrary.org/works/OL5332250W,{},,SP,,2003-02-05 00:00:00,,ita,,,,,13.5,,5,"5/20,3-4",DUE VOLL. IN UNO,///,SP,,2025-01-01 00:00:00
41748,,"SEGNERI, PAOLO, S.I.",1894-1895,TORINO,TIP. E LIBR. SALESIANA,,Open Library,0.427,La manna dell'anima,Paolo Segneri,1753,https://openlibrary.org/works/OL5332250W,{},,SP,,2003-02-05 00:00:00,II,ita,,,,,13.5,,5,"5/20,5-6",DUE VOLL. IN UNO,///,SP,,2025-01-01 00:00:00
41749,,"TOMMASO, D'AQUINO, S.",1928,TAURINI,MARIETTI,,Open Library,0.688,Summa Theologica,Thomas Aquinas,1467,https://openlibrary.org/works/OL15314568W,{},,TD,,2003-02-05 00:00:00,,pol,,,,,21,,3,"3/8,I (I-V)",OP. DOPPIA DIVERSA ED.,"4 F.P.,768",TD,,2025-05-01 00:00:00
41750,,"TOMMASO, D'AQUINO, S.",1928,TAURINI,MARIETTI,,Open Library,0.688,Summa Theologica,Thomas Aquinas,1467,https://openlibrary.org/works/OL15314568W,{},,TD,,2003-02-05 00:00:00,"XIX, RIST. EMEND.",pol,,,,,21,,3,"3/8,II","OP. DOPPIA, DIVERSA ED.","4 F.P.,700",TD,,2025-05-02 00:00:00
41751,"SUMMA THEOLOGICA. PARS II-II, A QU. I. USQUE AD QU. CXXIII, TOMUS TE RTIUS","TOMMASO, D'AQUINO, S.",1928,TAURINI,MARIETTI,,Open Library,0.499,Summa Theologica,Thomas Aquinas,1467,https://openlibrary.org/works/OL15314568W,{},,TD,,2003-02-05 00:00:00,"XIX, RIST. EMEND.",pol,,,,,21,,3,"3/8,III","OP. DOPPIA, DIVERSA ED.","4 F.P.,700",TD,,2025-05-03 00:00:00
41752,"SUMMA THEOLOGICA. PARS II-II, A QU. CXXIV, AD FINEM. PARS III A QU. I. AD LXII. TOMUS QUARTUS","TOMMASO, D'AQUINO, S.",1928,TAURINI,MARIETTI,,Open Library,0.454,Summa Theologica,Thomas Aquinas,1467,https://openlibrary.org/works/OL15314568W,{},,TD,,2003-02-05 00:00:00,"XIX, RIST. EMEND.",pol,,,,,21,,3,"3/8,IV","OP. DOPPIA, DIVERSA ED.","4 F.P.,819",TD,,2025-05-04 00:00:00
41753,"SUMMA THEOLOGICA. PARS III, A QU. LXIII, AD FINEM, ET SUPPLEMENTUM I II PARTIS. TOMUS QUINTUS","TOMMASO, D'AQUINO, S.",1928,TAURINI,MARIETTI,,Open Library,0.450,Summa Theologica,Thomas Aquinas,1467,https://openlibrary.org/works/OL15314568W,{},,TD,,2003-02-05 00:00:00,"XIX, RIST. EMEND.",pol,,,,,21,,3,"3/8,V","OP. DOPPIA, DIVERSA ED.","4 F.P.,824",TD,,2025-05-05 00:00:00
41754,SUMMA SUMMAE S. THOMAE SIVE COMPENDIUM THEOLOGIAE DOGMATICO-SPECULAT I VAE... V. III,"BILLUART, C. R., O.P.",1894,GENUAE,TYP. ARCHIEPISCOPALIBUS,,Open Library,0.421,Summa sancti Thomae hodiernis academiarum accommodata,Charles René Billuart,1900,https://openlibrary.org/works/OL15847562W,{},,TD,,2003-02-05 00:00:00,,lat,,,,,19,,3,"3,9",,378,TD,,2025-01-01 00:00:00
41755,,"HALL, SUE G.",COPYRIGHT 1968,MILANO,MONDADORI,LE SCIE,Open Library,0.435,"""A"" is for Alibi",Sue Grafton,1982,https://openlibrary.org/works/OL13754384W,{},,S,"V. DI GIURO, TRAD.",2003-02-06 00:00:00,III,eng,,,,,21,,25,923 K2,,147,SR,,2025-01-01 00:00:00
41756,"UN MARTIRE DI CINA IL BEATO GIOVANNI DA TRIORA, FRATE MINORE","ANTONELLI, GIUSEPPE, SAC.",1900,ROMA,TIP. SALLUSTIANA,BIOGRAFIE,NOT_FOUND,0.000,,,,,{},,SE,,2003-02-06 00:00:00,I,,,,,,26,"ILL. TAVOLE, FOTO",30,920 A77,,272,SR,,2025-01-01 00:00:00
41757,"MADRE LEDOVINA MARIA SCAGLIONI CONFONDATRICE DELLE ""FIGLIE DELL'ORATORIO""","SALVADERI,CARLO",COPYRIGHT 1982,LODI,LODIGRAF,BIOGRAFIE,Open Library,0.650,Madre Ledovina Maria Scaglioni,Carlo Salvaderi,1982,https://openlibrary.org/works/OL13516713W,{},,SE,,2003-02-06 00:00:00,I,ita,,,,,21,FOTO,30,920 S69,,230,SR,,2025-01-01 00:00:00
41758,"IL ""GHELLABA"" OLIVIERI IL SERVO DI DIO NICCOLO' OLIVIERI","RAVECCA, PIETRO RINO",COPYRIGHT 1984,GENOVA,TORMENA,BIOGRAFIE,Open Library,0.379,Storia ed arte nella Chiesa della Costa a Sestri Ponente,Pietro Rino Ravecca,1987,https://openlibrary.org/works/OL5021424W,{},,SE,,2003-02-06 00:00:00,I,ita,,,,,24,FOTO,30,920 R72,,,SR,,2025-01-01 00:00:00
41759,GIOVANNI ANTONIO FARINA VESC. DI TREVISO E IL CAPITOLO DELLA SUA CATTEDRALE (1850.1860),"SARETTA, GINO",COPYRIGHT 1998,ROMA,P. U. LATERANENSIS,SAGGIO/TESI DI DOTTORATO,NOT_FOUND,0.000,,,,,{},,SE,,2003-02-06 00:00:00,I,,,,,,24,,3,270.7 S,,248,SR,,2025-01-01 00:00:00
41760,,"MARENA, AURELIO, VESC.",COPYRIGHT 1961,ROMA,PAOLINE,BIOGRAFIE,Open Library,0.385,Francesco di Assisi nei suoi scritti e nelle antiche biografie,Giambattista Montorsi,1973,https://openlibrary.org/works/OL5378046W,{},,SE,,2003-02-06 00:00:00,I,ita,,,,,20,"TAVOLE, FOTO",30,920 M125,,245,SR,,2025-01-01 00:00:00
41761,L'ORGOGLIO HA FATT PERDERE A TANTI LA MISURA DELL'UOMO VOCI CELESTI,,1979,,,LETTURA SPIRITUALE,NOT_FOUND,0.000,,,,,{},,SP,,2003-02-06 00:00:00,II,,,,,,20,,17,242(L O15,,220,SR,,2025-01-01 00:00:00
41762,22 ANNI DI INCONTRI CON LA MADONNA A BERGALLA DI BALESTRINO,"MANTERO, PIERO",COPYRIGHT 1986,GENOVA,ED. DI VINCENZO,APPARIZIONI DI MARIA,Open Library,0.481,La Madonna di Medjugorje,Piero Mantero,1987,https://openlibrary.org/works/OL42471265W,{},,SP,,2003-02-06 00:00:00,I,ita,,,,,21,"FOTO, ILL.",16,232.91 M20,,120,SR,,2025-01-01 00:00:00
41763,,,COPYRIGHT 1929,VICENZA,S. A. TIP.,BIOGRAFIE,NOT_FOUND,0.000,,,,,{},,SE,MON. CHAMBERY,2003-02-06 00:00:00,I,,,,,,21,"FOTO, ILL.",30,920 C110,,310,SR,,2025-01-01 00:00:00
41764,,"ROCCA, ANGELO MARIA",COPYRIGHT 1935,VICENZA,S. A. TIP.,BIOGRAFIE,Open Library,0.470,"I senesi d'una volta: opera istruttiva e dilettevole, in cui alle biografie ...",Gaspero Olmi,1889,https://openlibrary.org/works/OL18107621W,{},,SE,,2003-02-06 00:00:00,II,ita,,,,,21,,30,920 R73,,175,SR,,2025-01-01 00:00:00
41765,UN MARTIRE MODERNO VITA DEL BEATO GIOVANNI TEOFANO VENARD,,1910,MILANO,MISSIONI CATTOLICHE,BIGRAFIE,NOT_FOUND,0.000,,,,,{},,SE,GIOACHIMO CATTANEO,2003-02-06 00:00:00,I,,,,,,190,,30,920 A78,,347,SR,,2025-01-01 00:00:00
41766,CENNI SULLA VITA DEL BEATO LUCA BELLUDI DISCEPOLO E COMPAGNO DI S. ANTONIO DI PADOVA,"BONAVENTURA MARINANGELI, O.F.M.C.",1929,PADOVA,BASILICA DEL SANTO,BIGRAFIE,NOT_FOUND,0.000,,,,,{},,SE,,2003-02-06 00:00:00,I,,,,,,18,TAVOLE,30,920 M126,,223,SR,,2025-01-01 00:00:00
41767,,"DEL-GIGLIO, ANTONIO",1904,QUARACCHI-FI,TIP.COLL. S. BONAVENTURA,BIGRAFIE,Open Library,0.467,La Firenze del Rinascimento,Marcello Vannucci,2006,https://openlibrary.org/works/OL24022166W,{},,SE,,2003-02-06 00:00:00,I,ita,,,,,17,,30,920 G91,,210,SR,,2025-01-01 00:00:00
41768,,"ROSA-FORNELLI, C.",1891,TORINO,LIB. D. S. CUORE,BIGRAFIE,NOT_FOUND,0.000,,,,,{},,SE,,2003-02-06 00:00:00,I,,,,,,16,,30,920 RS,,229,SR,,2025-01-01 00:00:00
41769,,"BORTOLAMASI, S.S.P.",1934,ALBA,PAOLINE,BIGRAFIE,NOT_FOUND,0.000,,,,,{},,SE,,2003-02-06 00:00:00,I,,,,,,16,,30,920 B107,,159,SR,,2025-01-01 00:00:00
41770,,"MATTALIA, PASQUALE G.",1897,TORINO,FR. CANONICA,BIGRAFIE,Open Library,0.330,Vita nuova,Dante Alighieri,1829,https://openlibrary.org/works/OL93228W,{},,SE,,2003-02-06 00:00:00,I,eng,,,,,16,,30,920 M127,,264,SR,,2025-01-01 00:00:00
41771,,"MANNS, PETER (ED.)",COPYRIGHT 1988,MILANO,JACA BOOK,,Open Library,0.394,An essay on man,Alexander Pope,1733,https://openlibrary.org/works/OL79353W,{},88-16-30161-9,SE,MUSUMECI P. / PAVANINI P. [TRAD. A CURA DI],2003-02-06 00:00:00,I,ita,,,,,24,,29,"29,524","GIA` E NON ANCORA, 161 [COLL.]","4 F.P.,410",SE,SANTI - AGIOGRAFIA,2025-01-01 00:00:00
41772,,"CARIFI, ROBERTO",COPYRIGHT 1995,MILANO,JACA BOOK,,Open Library,0.455,Infanzia,Roberto Carifi,1984,https://openlibrary.org/works/OL749165W,{},88-16-52008-7,LE,"MUSSAPI ROBERTO,CURAT.",2003-02-06 00:00:00,I,ita,,,,,19,,3,3-C/86,"I POETI,8 [COLL.]",91,LE,,2025-01-01 00:00:00
41773,,"TEODOSIO DA VOLTRI, O.F.M.CAP.",COPYRIGHT 1962,GENOVA,TIP. O. SS. VERGINE DI POMPEI,BIGRAFIE,Open Library,0.745,"S. Francesco Maria da Camporosso, Cappuccino",Teodosio da Voltri.,1962,https://openlibrary.org/works/OL12311033W,{},,SE,,2003-02-06 00:00:00,I,ita,,,,,25,"FOTO, TAVOLE",30,920 T59,,285,SR,,2025-01-01 00:00:00
41774,,,1929,CASALE MONF.,CASA DELLA MISSIONE,BIGRAFIE,NOT_FOUND,0.000,,,,,{},,SE,L.M. FALLETTI S.M.,2003-02-06 00:00:00,I,,,,,,16,TAVOLE,30,920 F69,,56,SR,,2025-01-01 00:00:00
41775,,,1929,CASALE MONF.,CASA DELLA MISSIONE,BIOGRAFIE,NOT_FOUND,0.000,,,,,{},,SE,,2003-02-06 00:00:00,I,,,,,,16,,30,920 F70,,109,SR,,2025-01-01 00:00:00
41786,,,COPYRIGHT 1996,MILANO,JACA BOOK,,NOT_FOUND,0.000,,,,,{},50217-7,LE,"ROLANDI R.,TRAD.",2003-02-11 00:00:00,I,,,,,,21,,5,"5,517","INTROD. A CURA DI FRANCO MELI. MONDI LETTERARI, 17",309,LE,,2025-01-01 00:00:00
41787,,"MARSHALL, BRUCE",COPYRIGHT 1997,MILANO,JACA BOOK,,Open Library,0.438,Marshall Bruce Mathers Photobook,Cash Cheese,2022,https://openlibrary.org/works/OL31167546W,{},88-16-50233-9,LE,"LOTTERI RAFFAELA,TRAD.",2003-02-11 00:00:00,I,eng,,,,,21,,5,"5,518","MONDI LETTERARI, 33 / SEZ. EUROPOS",262,LE,,2025-01-01 00:00:00
41788,L'UOMO ALLA RICERCA DI DIO. LA DOMANDA DELLE RELIGIONI. SEZIONE PRIM A DI AMATECA. L'UOMO ALLA RICERCA DI DIO. VOL. 3,"BURKLE, HORST",COPYRIGHT 2000,MILANO,JACA BOOK,,Open Library,0.335,Einführung in die Theologie der Religionen,Horst Bürkle,1977,https://openlibrary.org/works/OL5342736W,{},88-16-40489-2,TD,"BENUSSI ANNA,TRAD.",2003-02-11 00:00:00,I,ger,,,,,24,,10,"10/47,3","DI FRONTE E ATTRAVERSO, 489 / AMATECA. MANUALI DI",223,TD,,2025-01-01 00:00:00
41789,LA PERSONA UMANA. ANTROPOLOGIA TEOLOGICA. SEZIONE SESTA DI AMATECA. LA PERSONA UMANA; VOL. 15,"SCOLA, ANGELO ; MARENGO, GILFREDO ; PRADES LOPEZ,",COPYRIGHT 2000,MILANO,JACA BOOK,,Open Library,0.354,La persona umana,Angelo Scola,2000,https://openlibrary.org/works/OL763114W,{},88-16-40536-8,TD,,2003-02-11 00:00:00,I,ita,,,,,24,,10,"10/47,15","DI FRONTE E ATTRAVERSO, 536 / AMATECA. MANUALI DI",360,TD,,2025-01-01 00:00:00
41790,,BEROUL,COPYRIGHT 1997,MILANO,JACA BOOK,"DI FRONTE E ATTRAVERSO, N. 113/BIBL. DI CULTURA ME",Open Library,0.738,Roman de Tristan,Béroul,1939,https://openlibrary.org/works/OL2565782W,{},88-16-40113-3,GE,COCITO LUCIANA [INTROD. E TRAD. A CURA DI],2003-02-11 00:00:00,I/ I RISTAMPA,fro,,,,,23,,2,"2,XVII/113",,92,GE,,2025-01-01 00:00:00
41791,,"ELIADE, MIRCEA",COPYRIGHT 1997,MILANO,JACA BOOK,"DI FRONTE E ATTRAVERSO, N. 211/RELIGIONI",Open Library,0.644,The Two and the One,"Eliade,Mircea/trs.Cohen",1969,https://openlibrary.org/works/OL34691396W,{},88-16-40211-3,GE,SCAGNO ROBERTO [INTROD. E TRAD. A CURA DI],2003-02-11 00:00:00,II,,,,,,23,,2,"2,XVII/211",,"XXI,260",GE,,2025-01-01 00:00:00
41792,,"RICOEUR, PAUL",COPYRIGHT 1988,MILANO,JACA BOOK,"DI FRONTE E ATTRAVERSO, N. 217/FILOSOFIA",Open Library,0.880,"Política, sociedad e historicidad",RICOEUR PAUL,2014,https://openlibrary.org/works/OL34911425W,{},88-16-40217-2,GE,"GRAMPA GIUSEPPE,TRAD.",2003-02-11 00:00:00,I,,,,,,23,,2,"2,XVII/217",,448,GE,,2025-01-01 00:00:00
41793,,"AUBE, PIERRE",COPYRIGHT 1990,MILANO,JACA BOOK,"DI FRONTE E ATTRAVERSO, N. 252/BIBL. DI CULTURA ME",Open Library,0.494,Les empires normands d'Orient,Pierre Aubé,1983,https://openlibrary.org/works/OL851126W,{},88-16-40252-0,GE,"ROMAGNOLI LUCIA,TRAD.",2003-02-11 00:00:00,I,fre,,,,,23,,2,"2,XVII/252",INTROD. DI INOS BIFFI,"XXX,307",GE,,2025-01-01 00:00:00
41794,,"MARIA, DI FRANCIA",COPYRIGHT 1993,MILANO,JACA BOOK,"DI FRONTE E ATTRAVERSO, N. 321/BIBL. DI CULTURA ME",Open Library,0.693,"Pohřební řeč nad sestrou Marií z Kříže, rozenou Melanií Kalvatovou, pasačkou La Salettskou, zesnulou v Almatuře, v noci 14. prosince 1904",Annibale-Maria di Francia,1916,https://openlibrary.org/works/OL35600536W,{},88-16-40321-7,GE,"COCITO LUCIANA,CURAT.",2003-02-11 00:00:00,I,cze,,,,,23,,2,"2,XVII/321",,122,GE,,2025-01-01 00:00:00
41795,"LONTANO, DENTRO SE STESSI. L'ATTESA DI SALVEZZA IN PIER VITTORIO TON DELLI","SPADARO, ANTONIO",COPYRIGHT 2002,MILANO,JACA BOOK,"DI FRONTE E ATTRAVERSO, N. 577/SAGGI DI LETTERATUR",Open Library,0.544,Lontano dentro se stessi,Antonio Spadaro,2002,https://openlibrary.org/works/OL6006079W,{},88-16-40577-5,GE,,2003-02-11 00:00:00,I,ita,,,,,23,,2,"2,XVII/577",,334,GE,,2025-01-01 00:00:00
41796,,"GIROLOMONI, GINO",COPYRIGHT 2002,MILANO,JACA BOOK,"DI FRONTE E ATTRAVERSO, N. 587/TERRA TERRA",Open Library,0.597,Ritorna la vita sulle colline,Gino Girolomoni,1981,https://openlibrary.org/works/OL6120835W,{},88-16-40587-2,GE,,2003-02-11 00:00:00,I,ita,,,,,23,,2,"2,XVII/587",,139,GE,,2025-01-01 00:00:00
41798,,"DE LIBERO, GIUSEPPE",1939,ALBA-CN,P.S.S.PAOLO,,Open Library,0.788,Cesare Baronio,"Libero, Giuseppe de.",1939,https://openlibrary.org/works/OL7652579W,{},,SE,,2003-02-15 00:00:00,I,ita,,,,,19,TAVOLE,30,922 L5,PERSONALITA'NELLA ROMA DEL 15OO/1600 ACCANTO A S.,325,SR,,2025-01-01 00:00:00
41799,FILIPPO NERI UNA GIOIA CONTAGIOSA,"TURKS, PAUL",COPYRIGHT 1991,ROMA,CITTA' NUOVA,,Open Library,0.459,Philip Neri : the fire of joy,Paul Türks,1995,https://openlibrary.org/works/OL9946779W,{},,SE,"P. URBINATI-LONGONI, TRAD.",2003-02-15 00:00:00,I,eng,,,,,19,,30,920 T60,PERSONALITA'NELLA ROMA DEL 15OO/1600,232,SR,,2025-01-01 00:00:00
41800,,"CESBRON, EMILIO",COPYRIGHT 1955,ROMA,D. GUANELLA,MARTIRI DELLA RIVOLUZIONE FRANCESE/15 SACERDOTI +4,NOT_FOUND,0.000,,,,,{},,SE,"F. TAMBURO, TRAD.",2003-02-15 00:00:00,I,,,,,,19,TAVOLE,30,920 C111,,263,SR,,2025-01-01 00:00:00
41801,,,COPYRIGHT 1945,MILANO,I.P.L.,I FIGLI DELLA LUCE N.1,NOT_FOUND,0.000,,,,,{},,SE,MYRIAM DE G.,2003-02-15 00:00:00,I,,,,,,19,TAVOLE E FOTO,30,920 M128,,342,SR,,2025-01-01 00:00:00
41802,,"TORNIELLI, ANDREA",2002,CUNEO,SUPPL. A F. CRISTIANA,I PROTAGONISTI,Open Library,0.558,Paolo VI,Andrea Tornielli,2003,https://openlibrary.org/works/OL3185580W,{},,SE,,2003-02-16 00:00:00,I,ita,,,,,21,,30,922 T6,,307,SR,,2025-01-01 00:00:00
41803,IGNAZIO DI LOYOLA E LE DONNE DEL SUO TEMPO,"RAHNER, HUGO, S.I.",COPYRIGHT 1968,MILANO,PAOLINE,I PROTAGONISTI,NOT_FOUND,0.000,,,,,{},,SE,"A. MIGGIANO, TRAD.",2003-02-16 00:00:00,I,,,,,,21.5,TAVOLE,30,922 H4,,744,SR,,2025-01-01 00:00:00
41804,DONNA VERONICA BAVA PER UN PIU' GRANDE AMORE,"VICO, AMELIA",COPYRIGHT 1999,FOSSANO,TIP. MONDINO,BIOGRAFIE,Open Library,0.380,La riscoperta di Dante da Vico al primo Risorgimento,Amelia Cosatti,1967,https://openlibrary.org/works/OL6957328W,{},,SE,"COMUNITA' CISTERCENSE DI FOSSANO, CURAT.",2003-02-16 00:00:00,I,ita,,,,,22,TAVOLE E FOTO,30,920 V27,,136,SR,,2025-01-01 00:00:00
41805,,"MARTINI, CARLO MARIA",COPYRIGHT 1992,MILANO,CENTRO AMBROSIANO,LA SCUOLA DELLA PREGHIERA,Open Library,0.663,Cambiare il cuore,"Elkann, Alain, Martini, Carlo Maria",2005,https://openlibrary.org/works/OL33985679W,{},,SP,,2003-02-16 00:00:00,II. RIST.,,,,,,17,,7,242(M M98,,277,SR,,2025-01-01 00:00:00
41806,,"VINCIGUERRA, ALFREDO",COPYRIGHT 1977,TORINO,SEI,DOSSIER SUL PARTITO COMUNISTA ITALIANO,Open Library,0.572,Educazione sotto inchiesta,Alfredo Vinciguerra,1976,https://openlibrary.org/works/OL6427320W,{},,SP,,2003-02-16 00:00:00,I,ita,,,,,22,,7,335 V,,222,SR,,2025-01-01 00:00:00
41807,,,COPYRIGHT 2002,MILANO,ANCORA,TESTIMONIANZE,NOT_FOUND,0.000,,,,,{},,SP,DI G. MERLATTI,2003-02-16 00:00:00,I,,,,,,21,FOTO,17,248.2 M9,,62,SR,,2025-01-01 00:00:00
